sifra/broj_leta/datum_i_vreme_polaska/datum_i_vreme_dolaska/zauzetost
0021/aa06/2023-01-26 04:58:00/2023-01-26 07:01:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0022/aa07/2023-01-26 12:48:00/2023-01-26 15:04:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0023/aa07/2023-01-27 12:48:00/2023-01-27 15:04:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0024/aa07/2023-01-28 12:48:00/2023-01-28 15:04:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0025/aa08/2023-01-24 18:19:00/2023-01-25 00:18:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0026/aa08/2023-01-25 18:19:00/2023-01-26 00:18:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0027/aa08/2023-01-26 18:19:00/2023-01-27 00:18:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0028/ab01/2023-01-24 07:11:00/2023-01-24 08:00:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0029/ab01/2023-01-25 07:11:00/2023-01-25 08:00:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0030/ab01/2023-01-26 07:11:00/2023-01-26 08:00:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0031/ac01/2023-01-24 09:55:00/2023-01-24 14:34:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0032/ac01/2023-01-25 09:55:00/2023-01-25 14:34:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0033/ac01/2023-01-28 09:55:00/2023-01-28 14:34:00/n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n;n,n,n,n,n,n,n,n
0034/cc01/2023-01-24 17:23:00/2023-01-24 23:50:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0035/cc01/2023-01-25 17:23:00/2023-01-25 23:50:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0036/cc01/2023-01-26 17:23:00/2023-01-26 23:50:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0037/cc02/2023-01-24 11:09:00/2023-01-24 18:43:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0038/cc02/2023-01-25 11:09:00/2023-01-25 18:43:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0039/cc02/2023-01-26 11:09:00/2023-01-26 18:43:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0040/cc03/2023-01-24 20:23:00/2023-01-25 05:12:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0041/cc03/2023-01-25 20:23:00/2023-01-26 05:12:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0042/cc03/2023-01-26 20:23:00/2023-01-27 05:12:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0043/cc04/2023-01-24 10:52:00/2023-01-24 15:50:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0044/cc04/2023-01-25 10:52:00/2023-01-25 15:50:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0045/cc04/2023-01-26 10:52:00/2023-01-26 15:50:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
0046/cc05/2023-01-24 14:54:00/2023-01-24 20:00:00/n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n;n,n,n,n,n,n
